,comment,score
337,"스마트폰 중독 막아주는 기능은 확실히 좋아요 그리고 다양한 나무를 살 수 있는것도 재미있어서 좋아요. 그런데 앱 허용 리스트를 쓸려고 프리미엄 버전을 사려고 하는데 오류(-1), (666)가 떠서 구매가 안되네요 이것 좀 고쳐주실수 있나요?",3
338,갤럭시s8쓰고있는데 꼼수부리면 막아둔 어플도 뚫어서 맘껏 쓸수있더라구요ㅠ프리미엄주고 삿는데 걍 뚫으려고한것도아니고 뚫리니까 짜게 식는 느낌입니다..버그 수정되면 좋겟고 안된다해도 뭐 나무나 기부하죠뭐ㅠㅠ화이팅입니다!,3
339,강제가 아님에도불구하고 폰을하면 나무가 시든다는것때문에 오히려 더 안만지게됩니다 이전에 아예 사용못하게하는앱을썼을땐 전원끄고 다시 켜서 휴대폰을했었는데 그것보다 나무시듬으로서 오히려 저를 더 잘제어할수있어요,5
340,다양한 모드도 있고 소리도 좋네요! 그리고 이거 없이 공부하는것 보다 집중이더 잘 되요.딱히 단점같은 것도 없고요,5
341,되게 핸드폰을 안보니깐 다른걸 집중하게 돼서 더 좋았어요! 정말정말 추천합니다! 광고도 없었는것같고 유로유도도 없었어요! 나무가 자란걸 보고 뿌듯하기도 해요 나무 종류도 많아서 좋고 정말 재밌습니다!,5
342,진짜 진짜 진짜 최고에요!! 자기가 집중해서 나무를 키우면서 핸드폰 중독 치료도 돼고 무엇보다 성취감이 정말 커서 좋아요♡ 중간에 핸드폰 하려고 끄고 싶을때 나무를 죽일 거냐고 묻는것도 뭔가 양심에 찔려가지고 아직까지 한번도 나무 안죽여봤다는 사실...ㅎㅎ 아무튼 이런 좋은앱 만들어 주셔서 정말 감사하고 이거 써볼지 말지 고민하고 계신다면 꼭!! 깔아보도록 하세요! 완전 강력추천합니다~♡,5
343,집중하기에 가장 좋아요:) 단순히 시간만 재는게 아니라 나무도 같이 기르니 쉽게 포기하지 않게 되네요! 열심히 코인 모아서 다른 나무도 살렵니다 ㅎㅎ 좋은 앱 만들어주셔서 감사해요❤,5
344,"모든 앱을 잠가서 필요한 일도 할 수 없게 하는 다른 앱들과 달리, 공부할 때 써야하는 앱들을 제외하고 방해되는 앱만 잠글 수 있어서 편하다. 쉬다보면 시간을 자각하지 못하게 되는데, 때문에 일정 시간대를 정해놓으면 앱이 실행되는 예약 기능이 있으면 한다.",5
345,폰사용을 자제하고 공부를 지속하는데 매우 효과적이예요 다만 다른 메뉴에 접속하는데 로딩이 걸리거나 뜨지않아서 답답해요,4
346,잘 쓰고 있습니다. 프리미엄 버전을 쓰고 있는데 요즘 앱 허용 리스트를 들어갈 때마다 앱이 강제종료되네요 ㅜㅠㅠㅠ 몇번을 다시 들어가도 강제종료되어서 불편하네요. 오류 고쳐주세요🙏,3
347,디자인도 이쁘고 어플 기능도 맘에 드는데 작업이 완료되어도 로딩이 끝나지 않는 경우가 종종 있네요ㅜㅠ 그래도 좋아요,4
348,"좋은 어플인데 타임라인, 성과, 상점 란이 들어가지지 않네요. 프리미엄 구매했는데 이러면 좀 곤란합니다. 빠른 개선 부탁합니다~",3
349,"돈 주고 산 앱인데 한 가지 치명적인 단점이 있다면, 포래스트 시작한 다음 홈버튼 누르고 홈버튼 왼쪽 버튼 눌러서 내역 다 삭제하면 이 앱이 완전 무용지물이에요... 이 점 고쳐주시길 바랄게요 그것 빼면 정말 좋아요",3
350,되게 신박하고 여러 종류의 예쁜 나무를 사기위해 더 열심히 하게 될 것 같네요! 실제 나무를 심는 프로젝트랑 연계(?)해서 되게 의미있는 어플리케이션이라 느껴졌습니다^O^,5
351,다 좋은데 타이머 시작하면 멈출 수가 없어서 좀 불편해요 타이머 시작하고 나서 중간중간에 멈출 수 있는 기능이 생기면 더 좋고 편리할 것 같아요,5
352,더 자주 나무 키우기 이벤트 해주세요! 여러 종류 수집하고 싶어서 더 집중하게 되네요 ㅋㅋㅋ 꼭 나무가 아니더라도 일일퀘스트 같이 보상 지급하거나 하면 더 재밌을듯!,5
353,집중력 최고 입니더👍👍,5
354,I like this app! I want more various tree&bush speices :) is it going to update continuously? + 한국 사람들을 위해 : 좋아서 유료로 구매했어요! 힐링도 되고 집중하기도 좋아요 예쁜 나무랑 덤불 종류들이 계속 업데이트 되었으면 좋겠어요 그럼 평생 쓸듯,5
355,이 사이트 나만의 꽃 테스트해봤는데 좀 맞는것도 있고 음악도 평온해서 좋긴 하지만 가입하는데 프리미엄은 아닌것 같습니다.저 결제 못해요.그리고 시든 나무 지우는데 무슨 코인이 필요하고 이건 정말 아닙니다.전면 수정하시길 바랍니다.,1
356,정말 잘 쓰고 있습니다! 강제적으로 운영하는 다른 어플보다 훨씬 효과적이고 기분도 좋아지는듯^.^ 그런데 2시간 이상 설정하는 것은 안되나요?,5
357,상점에 들어간 뒤 클래식이라는 영역에서 로딩만 계속됩니다😭 이 클래식이라는 영역에서 식물을 사는것 같은데 로딩으로 인해 식물의 종류를 못 사는것이 너무 아쉽습니다. 수정해주셨으면 좋겠습니다~😄,4
358,"버그 패치 좀요 업데이트 후에 한글 패치가 사라지고, 상점에 들어갈 수 없어요. 빨리 고쳐주세요 + 상점 뿐만아니라 모든 메뉴에 안 들어가집니다. (Galaxy A50 & Membership User)",1
359,프리미엄 구매해서 사용하고 있는데 개인마다 공부나 일을 끝내는 시간이 다른데 꼭 12시가 끝이 아니라 개인별로 하루를 마감하는 시간을 달리 설정할 수 있으면 좋을거 같아요!아주 잘 사용하고 있습니다~~좋은 어플이예요!,5
360,일에 집중이 안되서 설치한 건데 효과 만점 이에요! 잠깐 쉴까 하다가도 바뀌는 문구에 뼈맞은 나머지 폰을 더이상 만지지 않고 일에 집중하게 되네요. :),5
361,counting exceeded time 을 on 하고 나무 키우기를 시작하면 설정된 시간 완료 후에 초과 시간이 집계될 때는 다른 어플을 사용해도 초과 시간이 계속 카운팅됩니다 카운팅 되지 않게 수정해주세요 :),3
362,잘사용하고 있습니다 다만 중간에 에러가 나서 강제종료되면 목표시간 이후에 달성한 추가시간이 없어지는게 아쉬워요.,4
363,"안녕하세요. 포레스트 덕분에 공부에 집중이 잘 됩니다. 하지만 약간의 단점이 있습니다. 제가 나무를 어디에 심을지 정할 수가 없고, 한 번 심은 나무는 위치를 바꿀 수도 없습니다. 나무가 여러 종류라서 숲을 조화롭게 가꾸고 싶은데 불가능해서 아쉽습니다. 나무를 심는 위치를 정하거나 나무를 이동할 수 있도록 어플을 수정해주시면 감사하겠습니다.",3
364,은근 채워가는 재미로 공부해요 아직기능은 전부는 몰라용..,5
365,재밌어용 그런데 화이트리스트어플 사용법을 모르겠어요 또 제 핸드폰에서는 성과탭과 상점탭이 로딩이 잘 안돼요ㅠㅠ..제 핸드폰이 구형이여서 그런 것같아요.. 나무 가득 심고싶어요,4
366,단순히 휴대폰을 사용하지 않는 목적을 넘어서 숲을 더 꾸미고 싶다는 생각에 휴대폰을 사용하고 싶지 않더라구요. 마치 옛날에 하던 팜 류 게임을 하는 기분입니다.,5
367,깔끔하고 간단하고 자연 친화적이게 예쁘고 정말 마음에 드는 앱입니다. 최고! 유료화된 부분이 많아 좀 아쉽지만 어쩔수없다고 생각합니다.,5
368,"숲 꾸미는 재미도 있고 코인 모으는 재미도 있어서 즐겁게 하고 있어요 11000원 정도 질러서 프리미엄도 하고 방탄 진 나무도 샀는데ㅎ 만족스러운 소비인 것 같습니다 돈 쓴만큼 계속 쓸 거 같고요 그리고 진짜 다 좋은데 무슨 나무가 제일 적게 심겼는지 알 수 없을까요..?ㅜㅜ 제가 비율 맞춰서 나무를 심어서.. 있으면 좋을 거 같아요! 또, 공부하는 몇 시간으로 나무 한 그루 심을 수 있는 게 장점인 것 같아요 비록 생각보다 공부를 많이해야하지만.. 제가 조금 더 노력해보겠습니다 아자아자! 와 그리고 리뷰 좀 읽어봤는데 거의 다 고치셨더라고요.. 계속 발전하는 앱이 됐으면 좋겠습니다👍👍",5
369,"프리미엄 가입했구요, 안드로이드 기능인 스마트팝업 알림으로 뜨는 앱은 감지를 못해요. 그리고 갤럭시탭s4에서 로그인창이 뜨지 않아요. 이거빼면 다 좋아요 개선 꼭 해주세요!!!",4
370,"이 어플 저 어플 돌고 돌다가 결국 돌아왔습니다. 이만한 어플이 없어요. 깔끔하고, 스트레스 안 받으면서 동기부여도 되고, 다른 유저들과 접촉이 없으니까 평온하고.. 열품타에 쓴 시간 너무 아까움",5
371,다른 후기랑 의견이 같아요. 안드로이드의 경우 앱 작동이 제대로 되지 않아요. 정말로 이게 스마트폰 잠금 앱인지 타이머 앱인지 모를 정도에요. ㅋㅋㅋㅋㅋㅋ 심지어 화이트리스트 꺼도 홈화면 누르고 인터넷이든 뭐든 들어가도 나무 안죽어요. 사실 같은 사 앱인 '슬립타운'도 홈만 누르면 핸드폰 할 수 있어요. 기종에 따라 차이가 나면 무슨 소용이 있나 싶어요. 사기로 돈 뜯어먹는 거랑 뭐가 다른지. 다른 분들은 확인해보고 환불 바로 받으세요. 저는 '고급 설정'도 다 해보고 알림 안오면 해보라는 것도 다 안돼요.,1
372,대만 대학생이 만든 앱이라고 해서 안심하고 받았어요. 다 좋은데 앱 종료시에도 우측상단 백색소음이 계속 재생되네요. 소리 버튼 수정해주세요,4
373,초집중 모드를 자주 쓰다보니 앱 허용 모드가 필요해 프리미엄을 가입했습니다.하지만 앱 허용 모드를 활성화 하면 활성화 하지 않은 애플리케이션에 들어갈 수 있습니다. 이러한 오류 수정 부탁드립니다.,3
374,나무를 심는다고 해서 프리미엄을 구매했어요! 내가 집중을 할 뿐인데 나무도 심을 수 있고 집중하다 포기하면 나무가 시드는 모습 때문에 더 집중하도 하게되고 여러므로 좋은 앱인 거 같아요,5
375,이 어플리케이션을 사용하기 위해 다운을 받고 시간을 10분으로 핸드폰 화면을 잠그니 (잠금화면앱때문인지는 모르겟지만) 나무가 죽어버리네요....ㅜㅜ 이 오류좀 개선부탁드립니다,3
376,"엡도 좋고 폰 중독을 막는 것에 도움이 되요!! 그리고 나무들도 귀엽고,예뻐요! 나무들도 많이 추가를 더 해 주셨으면해요~^^ 그리고 jungy님~그건 캐시를 삭재를 해보세요~그러면 소리가 안 날수도 있어요~",5
377,"이 앱을 통해 스마트폰 사용시간도 많이 줄일수있고,나무를 심고 모으고 하는 재미도 있어요!게다가 성취감 까지 완벽해요!완전 강추하는 앱이에요!😊",5
378,혹시 폰트도 개인이 가진 폰트로 변경할 수 없을까요?ㅠ_ㅠ 넘 좋은데... 잠깐 식물 키우다가 급한 일 생겼을 때! 식물 죽이는것 말고 일시중지 가능했으면 좋겠습니다,4
379,대체로 좋습니다. 그러나 아쉬운 점은 나무의 종류가 바껴도 외형만 바뀌지 다른 것은 아무것도 바뀌지 않습니다. 나무의 종류가 바뀜에 따라 코인을 더욱 더 많이 얻을 수 있게 해주세요. 예를 들면 물의 정령을 키우면 코인을 더 잘 벌수 있도록이요.,3
380,"나무를 키운다는 게임적 요소가 일이나 학습을 지속하는데 도움이 됩니다. 근데, 이 앱에서는 가로모드 화면은 지원하지 않나요?",5
381,일에 집중할때 굉장히 유용하여 잘 쓰고 있습니다 프리미엄버전을 구매하려고 하는데 아래 리뷰를 보니 화이트리스트에 들어가는 것에 대한 불편함이 제기 되던데 수정되었는지 궁금합니다! 또한 실제 심을 수 있는 나무 5그루에서 더 심을 수 있게 개선되었는지 궁금합니다 😊,3
382,"☆개발자님리뷰를꼭봐주십쇼ㅠ☆ 정말정말좋은앱인데 앱을 끄면 다른앱쓰는게 가능하네요,, 제폰만 그런건지.. 이부분 수정부탁드립니다ㅠ 사람이 참 간사해서 이런편법(?)을 습득하고나니 집중이 잘안되네요ㅠ",5
383,"만족스러워요. 그런데 특정시간, 날짜가 되면 자동으로 다시 타이머를 시작해주는 기능이 추가되면 정말 좋을 거같아요",5
384,작년부터 유료로 결제해서 잘 쓰고 있었습니다~ 그런데 요즘들어서 계속 친구목록에 제 시간반영이 안되고 인터넷 연결이 되어있는데 안되었다고 뜹니다. 와이파이는 인식못하고 데이터로 연결했을때만 인식하는데 그마저도 시간 업데이트가 안돼요.,5
385,결제해서 잘 쓰고있어요 근데 무언가 알람이 뜰때 왼쪽 위에 빨간 점이 뜨잖아요? 어디에 업데이트가 되서 빨간점이 뜬건지 표시가 됐으면 좋겠어요... 신경쓰여서 없애고싶은데 뭘 들어가야 없어지는지 모르겠어요....,5
386,"다른 앱 켰다고 바로 꺼지는게 아니라는 점이랑 기본앱(전화,설정 등)은 사용가능하다는 점이 특히 좋아요!",5
387,기본 배경음악이 아직도 지지직 거려요 일부러 구매하려고 이렇게 만든건가요? 집중력 깨져서 힘들어요ㅠㅠ 그리고 업데이트 하고 언어가 다 영어로 바꼈어요 어떻게 변경하나요?,3
388,유료버전 사서 잘 사용하고 있습니다 근데 그냥 켜놓고 폰 만지지도 않는데 자꾸 앱이 꺼져서 나무가 시드네요 ;; 개선이 필요해보입니다....,4
389,너무 좋아요! 근데 시간 설정을 원하는 대로 조정할 수 있었으면 좋겠어요 밤 늦게 12시 넘어까지 공부할 때가 많아서 12시 넘어가는건 다음날로 넘어가서 약간 불편하긴 한데 그래도 유료결제 해서 쓸만큼 좋은 앱이에요!,4
390,이미 프리미엄을 결제해둔 계정이 있었는데 로그인을 할 유일한 방법이 다시 한 번 더 결제하는겁니다. 그래서 결제를 또 하고 겨우 로그인 창이 떠서 몇 년 전부터 사용하던 제 계정으로 다시 로그인했습니다. 이번에 새로 결제한 내역은 환불해주세요.,1
391,초집중 모드를 하려는데 특정권한이 꺼져있어 제한된다네요.. 앱 자체는 너무 좋아요! 특정권한 키는법 알려주시면 감사하겠습니다,2
392,"앱이 너무좋고 공부하는데 동기부여가 돼서 좋네요! 근데 좀 아쉬운건 미션 종류가 좀더 많았으면하고요, 그리고 친구목록에는 시간변화가 빨리 안되더라고요.. 실시간으로 나타났으면 합니다.",4
393,재밌게 공부에 집중할 수 있어서 유용해요!,5
394,집중하는데 너무 도움되고 있어요 나무 종류도 다양하고 끝까지 키워보려고 더 집중하게 되는 점이 장점인듯 합니다,5
395,와 너무 좋아요!!! 정말 많이 사용하고 있습니다 프리미엄 버전도 살까 고민 중이예요. 다만 프리미엄 버전을 사용하지 않는 유저도 코인을 좀 더 쉽게 얻을 수 있게 해주세요 ㅠㅠ 이외에는 다 좋네요 앱 나가면 바로 나무 죽게 하는 기능도 있구요 맘에 들어요 ㅎㅎ,5
396,진짜좋아요 공부다하고 뿌듯함이 있을려나 싶었는데 진짜 뿌듯해요 ㅎㅎ,5
397,좋네요ㅎㅎㅎ 나무 키우는 재미도 쏠쏠하고 그것보다 제일좋은 건 빗소리 ㅎ 여기 빗소리 정말 좋아요 근데...무료로 에셈알 더 많이 내주세요...ㅎ휴ㅠㅜㅠㅠ 쨋든 개인적으로 계속 쓸 것 같고 정말 괜찮은 앱앤 것 가타욤 정말 좋습니다ㄹㅇ 개발자님 이런 앱 앞으로도 많이 만들어주세요 감솸돠!!!!,5
398,환불요청바람. 프리미엄 어제 결재했는데 화이트 모드 작동이 제대로 안 됩니다. 전화랑 문자 카톡 기본적인 건 필요해서 풀고 쓰려고 했는데 막상 하려니 계속 나무 죽이라고 하네요. 몇번이나 시도해도 똑같아요. 짜증나서 그냥 안 쓰렵니다. 프리미엄 환불해주세요. --19.5.17 수정 -- 와... 답변 하나 없네요. 뭐 배째라는 식인가요?,1
399,"스마트폰 과도 사용을 의식하고 있다면 이 어플을 사용해보세요. 스마트폰으로 보는 유튜브, sns의 사용을 줄이면서 다른 것에 집중할 수 있습니다.",5
400,진짜 오랫동안 잘 쓰고 있는 어플이었는데 이번 업데이트 후 계속 나무가 제멋대로 죽어요ㅠ 이전에는 이런 오류가 없었는데! 초집중모드를 꺼놔도 마찬가지고요. 빠른 해결 바랍니다,1
401,이걸 하다 보니까 자꾸 하려고 하고 싶고 집중이 잘 되네요,5
402,새로생긴 스탑워치 기능이 특히 좋아요. 전에 타이머로 할때보다 전한테 잘맞아요. 알림바나 위젯도 제공되면 좋겠어요.,5
403,너무 잘 사용하고 있습니다!! 그런데 어플을 실행시키는 시간을 설정할수 있으면 좋겠어요 예를 들어서 매일 밤 12시부터 1시간동안 앱을 실행시키도록 예약할 수 있는 거요 앱을 실행시키면 그때부턴 참 좋은데 실행시키기까지가 큰 의지력이 필요해요 ㅠㅠ,5
404,시간 볼려고 켰다가 캐시슬라이드 잠금화면 넘겼더니 5분 남기고 실패되가지고 멘탈이 좀 털렸어요. 참고들 하시길 그리고 영어로 되있어서 저 같은 영알못은 설정에서 뭘 바꾸고 싶어도 못바꾸는것도 아쉽네요...,3
405,내 휴대폰 사용을 틀어막아줬어요ㅋㅋ 아쉬운점은 2시간 설정 하면 그 시간을 쪼개서 테그 덧붙이는 거...혹시 설정한 시간 쪼개서 테그 붙이는 기능 추가하실 생각 없나요,5
406,이전에 사용했을 때는 화면이 꺼져도 나무가 죽는다고 해서 불편했었는데 다시 깔아보니 이 점 외에도 많이 개선 되서 좋아요 나무가 너무 예뻐서 죽이기 싫어지다보니 휴대폰을 안하게 되네요,5
407,집중 완료 시 받는 코인에 비해 나무가 너무 비싸요ㅠㅠ 최댜 2시간 집중해서 43개에다 광고보고 2배 해도 86갠데 나무는 1200개를 써야하고 그렇다고 나무를 안 사자니 숲이 안 예뻐요ㅠ 그리고 나무 4단계로 바뀌는 종류를 다 추가해주셨으면 좋겠어요,4
408,광고 그렇게 많이 안 뜨고 앱 사용도 쉬워서 처음 깔았을 때 그렇게 헤매거나 하지 않았어요. 나무도 예쁜게 많고 프리미엄 구매도 가격이 비교적 싸서 부담되지 않았어요.,5
409,나무를 하나하나 모으는 재미가 있어요. Asmr? 같은것도 있어서 집중 더더욱 잘되네요. 근데 현질을 해야만 예쁜 나무를 얻을 수 잇네요. 무현질러인 제 나무는 쫌 밋밋한 면이 있긴하지만! 그래도 이쁨이쁨^^*,4
410,잘 쓰고 있는데 혹시 시간 카운터될때 일시정지 기능을 만들어주시면 안되나요? 급작스럽게 식사나 이동을 해야할때 포기하기도 애매하고 그런데ㅠㅠ 그것만빼면 너무 좋습니다,4
411,어플 상에 나무가 자라고 있긴 한데 다른 어플들로 들어가지 못하게 하는 기능이 작동될때가 있고 안될때도 있네요.. 작동 안될때가 많습니다. 지금도 나무가 자라고 있는데 화이트리스트에 없는 어플인 플레이스토어에 들어와서 리뷰달고 있습니다..,2
412,"다 좋고 핸드폰 사용 시간 엄청 줄어서 앱 계속 사용하고 싶은데, 베터리가 너~무 빨리 닳아요. 개선이 필요해 보입니다.",3
413,배경 음악이 좀 다양했으면 좋겠어요. 빗소리도 한 종류가 아니라 여러 종류였으면 좋겠고 특히 장작 타는 소리도 있으면 좋겠어요. 그리고 최대 시간이 3시간이 아니라 더 길었으면 좋겠어요.,5
414,사운드들으면서 공부하니까 집중도 잘되고 나무를 다 키웠다는 뿌듯함도 있어서 좋아요!사운드도 좀만 더 업데이트 되면 더 좋을것 같아요,5
415,앱을 잘 사용하던중에 앱이 갑자기 영어로 바뀌어서 한국어로 돌아오질 않아요 또 집중하는게 목적인데 앱 사용중에 홈버튼을 누르고 휴대폰을 사용할수있어요ㅠㅠ 어떻게 해야하죠ㅠ,4
416,그냥 인터넷 차단 어플도 써봤는데 이게 훨씬 좋아요. 마치 게임처럼 나무를 키울 수 있어서 너무 좋네요. 보상 받는 즐거움이 있으니 인터넷 못하는 시간도 즐겁고요. 근데 나무들 위치 못바꾸나요? 나만의 정원을 꾸미고 싶은데 ㅠㅠ,5
417,프리미엄 구매해서 사용하고 있습니다. 다 좋은데 요새 재난문자같이 내가 원치 않아도 반드시 들어가지는 문자들 때문에 휴대폰에 손대지 않아도 나무가 죽습니다. 그 부분이 아쉬워요ㅜ,3
418,너무 좋아요 진짜 이거있으니깐 공부집중이 잘됩니다ㅠㅠ업데이트 안해도 충분할거같아요ㅜㅜ나무말고 다른것도 배치할수있으면 좋겠네요!동물이나 집같은거요!잠자면 건물지어지는 앱도있던데 시험끝나면 해봐야겠습니다!,5
419,이제 막 사용을 시작했는데 왠만한건 다 프리미엄을 해야 유용하게 쓸듯하다. 앱도 심플하고 평도 괜찮은데... 중국앱이라 결제가 망설여진다. 우리나라도 괜찮은 집중앱을 개발하면 좋겠다,4
420,"좋긴한데, '성과'와 '친구'에 들어갈 수가 없어요. 무언가가 떠서 x를 눌렀더니 다시 홈으로 갔어요. 그게 계속 반복되니 들어 갈 수 가 없어요 혹시 못들어 가는 게 맞는 건가요?? 이 부분빼고는 정말 좋고 또 진짜 정말 좋은 앱인데..",4
421,정말 잘 사용하고 있습니다. 그런데 최소로 설정할 수 있는 시간이 10분이고 5분단위로만 설정할 수 있어 불편하네요ㅠㅜ 5분정도 짧게 집중할때도 쓰고싶어요!,5
422,"1. 앱 디자인이 깔끔합니다. 2. 지금 그만두면 나무가 시는다는 귀여운 협박이 생각보다 잘 통해서, 활동에 집중하는 데 도움이 많이 됩니다.",4
423,갤럭시 s10e사용자입니다. 타이머를 키고 다크모드를 키면 자동으로 타이머가 끝나게되서 나무가 죽어요. 이 점 외에는 정말 유용하게 쓰고있어요.,3
424,어플 깔고 초반에는 잘 쓰고 있었는데 지금은 잘 안되네요 제가 1시간 설정하고 핸드폰도 안만지고 공부하다가 후에 확인했더니 어플은 종료되어 있고 집중한 시간도 1분이라고 나오네요....,2
425,너무 좋아 진짜로 다른 앱과는 달리 목표가 있고 그걸 달성해나가는게 너무 좋음. 단순 잠금이 아니라 목표를 가지고 하니까 나도 더 집중하게 된다.,5
426,안녕하세요 포레스트 앱을 하루 사용해본 유저입니다. 이 포레스트 앱은 엄청 좋은 의도로 만들어진 것 같습니다. 이 앱을 써보면 실력이 느는 것 같네요 ㅋㅋㅋ 지금까지 제가 써봤던 앱 중 최고 중 최고 입니다!,5
427,시간을 중간에 멈추는 버튼이 있으면 좋을 꺼 같음 공부 할 때 많이 도움이 되는 어플임 추천드립니다!!,4
428,처음에는 적응이 잘 안됬는데 음악(?)도 틀어주고 해서 집중도 잘되고 개인적으로 괜찮았습니다. 그리고 나무도 귀엽구요^^,5
429,프리미엄 버전까지 구매해서 잘 쓰고 있습니다. 다만 나무를 키우던 중 사용 기록에서 forest앱을 지울 시 폰을 자유로이 사용할 수 있게 됩니다. 이 점은 보완해주시면 감사하겠습니다.,3
430,프리미엄 앱을 사서 사용하던 도중 스마트폰 기기를 변경하면서 어플을 새로 깔았는데 구매했던게 복구가 안되네요 저 말고 다른 사용자들도 이런 일 많은 거 같은데 처리 좀 똑바로 부탁합니다; 그리고 구매했던 계정으로 로그인 한거 맞아요,1
431,"독서실에서 사용하는데, 소리나는(강제로 끌수도 없는) 광고가 나와서 아주 민망했어요.. 피쉬돔 광고ㅡㅡ",3
432,다 괜찮은데 카테고리 색이 나무색에도 적용되면 더 좋을것 같습니다. 통계가 있긴 하지만 숲에서 나무를 볼때 어떤 카테고리 나무들이 많이 심겼는지 보기 좋게여..,4
433,잘사용중입니다 프리미엄구매해서 사용중인데 집중시간을 정해놓고하는것밖에ㅣ없나요? 일시정지해서 계속 이어져나갓음좋겠는데ㅜ쪽잠잘때랑점심시간때는 정지시키고싶어서요,5
434,타이머를 정한것도 좋지만 타이머 말구 그냥 시간을 측정하여 시간이 많아 질수록 보상이 주어졌으면 좋겠습니다 (ex.성장하는 식물의 희귀성이 증가),3
435,이게 별 거 아닌 것 같으면서도 은근 도움이 돼요! 하루 몇 시간만 하게 하는 앱보다 간단하면서 자주 하게 됩니다. 나무가 죽을까봐 중단도 못 하겠고..ㅋㅋ 아무튼 잘 쓰고 있습니다!,5
436,이거 ;; 소리가 안 꺼져요 앱을 나갔다 들어오고 다른 영상을 켜도 asmr 소리가 계속 나요 오류좀 해결해줘요,4
437,앱은 정말 좋은데 음악이 좀 다양해졌으면 좋겠어요 특히 모닥불 소리...꼭 넣어주세요 겨울에 듣기엔 대부분 음악이 차갑습니다 따뜻한 소리도 많이 넣어주시면 좋겠어요,5
438,폰 켰다가도 이 앱 없었으면 유튜브 한두시간 볼꺼 앱 키자마자 응원말이랑 같이 나무 자라고있고 남은시간 나오니깐 괜히 흐름 끊기 싫어서 다시 하던일 하게되더라구요 신기해요 ㅋㅋ 아직 다양한 기능을 살펴보진 못했지만 좋은앱인것같아요!,5
439,제가 나무를 사고 싶어서 상점에 들어갔는데 로딩 페이지만 뜨네요....30분 정도 기다렸는데도 상점에 안 들어가지네요:(이 점만 개선해주시면 좋을것 같아요.,3
440,이 어플 쓰고나서 공부 집중도 잘되고 포기하면 시든 나무도 생기니까 그거 보면서 나름 자극도 되고 하는것 같아요! 앞으로도 계속 이 어플 사용할 예정입니다😃,5
441,레벨 시스템 있었으면 좋겠어요. 나중에 나무가 많아지면 내가 얼마나 잘하고있나 가늠하기 어려우니까 Lv.5 이런 식으로 수치화 했으면 좋겠어요.,5
442,잘쓰고 있습니다 혹시 그런데 배경음이 너무 시원한 물소리들만 있어서 추울때는 좀 그렇네요ㅠ 혹시 따뜻한 소리는 추가로 안될까요? 모닥불 소리같은거요.,5
443,핸드폰시간을 줄일수 있어서 첫번째로 핸드폰에 현질을 했습니다! 근데 초집중모드를 켜도 탭창누르고 forest탭 삭제하면 나가져요. 이점때문에 4점 드립니다. 빨리수정해 주세요,4
444,정말 정말 잘 쓰고 있어요! 하지만 최대 측정 시간이 2시간이어서 2시간이 다 차면 공부할때마다 다시 시작을 눌러야 되서 공부할 때 집중이 깨질 때가 있어요!ㅠㅠ 최대 측정 시간이 더 늘어나면 좋을 것 같아요!,5
445,"처음에 사용할 때 ""누가봐도 그냥 핸드폰 사용할 것 같은데""라고 생각했는데 사용하니까 기대치 이상으로 집중이 잘 돼서 완전 좋습니다. 개발자분들 화이팅^^~",5
446,친구 숲도 당일말고도 이전 날의 모습도 볼 수 있는 기능이 생겼으면 좋겠어요! 공부 집중하는데 많이 도움되고있습니다~~^-^,5
447,좋은 앱을 만들어 주셔서 감사합니다. 답변 주시기에도 바쁘신 거 알지만 기존에 5개가 최대던 나무 심기 한도가 언제쯤 풀릴지 알 수 있을까요? 개인적으로 실제 나무 심기가 가장 큰 동기부여가 되는 것 같아서요^^,5
448,"음악도 들으면서 공부할 수 있고, 폰 사용두 줄일 수 있어서 편하게 사용하고 있어요!",5
449,항상 휴대폰만 하던 시간을 줄이고 책을 보거나 공부를 하거나 여러가지 일을 하면서 시간을 효율적으로 사용할수 있게 해주어서 굉장히 좋다.,5
450,"정말 좋습니다. 하지만 조금 아쉬운 점이 있다면, 잠금시간을 120분보다 더 길게 할 수 있으면 좋겠습니다. 2시간마다 다시 설정하려고 하니 조금 귀찮네요.",5
451,이 앱 실행동안 유튜브를 차단하지 않네요. 유튜브말고도 차단되지 않는 앱들이 있는데 차단에 추가하는 기능을 넣어주시길 바랍니다,3
452,안녕하세요 Forest: 집중하기 잘 쓰고 있어요. 근데 제가 상점에 들어가면 계속 로딩이예요. 그래서 뒤로가기 버튼 눌러야지만 돼요. 그리고 저 상점에서 나무가 안 나옵니다. 제 동생은 잘 나오는데 저만 안 나와요..,4
453,한국어 문제가 수정되어서 좋아요! 그런데 하루 공부 시간의 시작 시간을 설정할수있으면 좋겠어요. 하루 24시간 중 밤늦게까지 공부하는 사람이나 아침일찍부터 하는 사람을 위해 다음 날로 넘어가는 시간을 설정할 수 있으면 좋겠네요!!,4
454,문자가 오거나 광고팝업이 뜨면 스마트폰을 시용한걸로 간주가 되는지 나무 죽어버립니다..ㅠ 제가 그걸 막을 수 있는 것도 아닌데ㅠ,2
455,안드로이드의 경우 초집중 모드를 사용하기위해서는 개인정보 보호가 너무 안되네요.... 아니 메세지 내용까지 앱측에서 알림을 읽을 수 있다니.... 너무 하네요 굳이 이런 기능에도 동의해야할까요?,2
